Basenames,Accuracy,IoU,Dice
ISIC_0000339_Segmentation.png_sam2_ISICsam2Mask_0000339.png,0.9528692235260032,0.6578030502235077,0.7935840751829014
ISIC_0000341_Segmentation.png_sam2_ISICsam2Mask_0000341.png,0.9582744821092278,0.8195469585136167,0.9008252902503847
ISIC_0000342_Segmentation.png_sam2_ISICsam2Mask_0000342.png,0.9507007822685789,0.7072423248561751,0.8285201398293075
ISIC_0000344_Segmentation.png_sam2_ISICsam2Mask_0000344.png,0.7754554179342315,0.42808880587119574,0.5995268699134478
ISIC_0000345_Segmentation.png_sam2_ISICsam2Mask_0000345.png,0.9700899971027089,0.4003993102822398,0.5718359147171279
ISIC_0000346_Segmentation.png_sam2_ISICsam2Mask_0000346.png,0.9319860930030421,0.7079287318111568,0.8289909509988048
ISIC_0000347_Segmentation.png_sam2_ISICsam2Mask_0000347.png,0.9951402469940606,0.9320891981654278,0.9648511042352209
ISIC_0000348_Segmentation.png_sam2_ISICsam2Mask_0000348.png,0.9484531182094741,0.7531970695335529,0.8592269318975589
ISIC_0000349_Segmentation.png_sam2_ISICsam2Mask_0000349.png,0.9731615782992902,0.7822885681759759,0.8778472601399033
ISIC_0000350_Segmentation.png_sam2_ISICsam2Mask_0000350.png,0.900303762856729,0.47427787061351157,0.6434036351860098
ISIC_0000351_Segmentation.png_sam2_ISICsam2Mask_0000351.png,0.9672900369404607,0.7437947663286292,0.8530760393261283
ISIC_0000352_Segmentation.png_sam2_ISICsam2Mask_0000352.png,0.9691121613791105,0.7150553351430361,0.8338568680449022
ISIC_0000353_Segmentation.png_sam2_ISICsam2Mask_0000353.png,0.8564460198464435,0.39761404975162185,0.5689897719936118
ISIC_0000355_Segmentation.png_sam2_ISICsam2Mask_0000355.png,0.8754142220773576,0.6803083017267917,0.8097422372164247
ISIC_0000358_Segmentation.png_sam2_ISICsam2Mask_0000358.png,0.9351142619151094,0.6273852233140955,0.7710346810651927
ISIC_0000359_Segmentation.png_sam2_ISICsam2Mask_0000359.png,0.9021870020281038,0.8556530569297423,0.9222123216776923
ISIC_0000360_Segmentation.png_sam2_ISICsam2Mask_0000360.png,0.9722901274808055,0.6591301442334465,0.7945490551471822
ISIC_0000361_Segmentation.png_sam2_ISICsam2Mask_0000361.png,0.8939546211791974,0.6860172104120312,0.813772488412952
ISIC_0000363_Segmentation.png_sam2_ISICsam2Mask_0000363.png,0.9497614261915109,0.7780965997140601,0.8752017183309249
ISIC_0000364_Segmentation.png_sam2_ISICsam2Mask_0000364.png,0.6618883999710271,0.2776034085028799,0.4345689854227626
ISIC_0000365_Segmentation.png_sam2_ISICsam2Mask_0000365.png,0.9558366833260901,0.6907629885567566,0.8171020932347179
ISIC_0000366_Segmentation.png_sam2_ISICsam2Mask_0000366.png,0.10917128422425032,0.044627316753450094,0.08544160398206953
ISIC_0000367_Segmentation.png_sam2_ISICsam2Mask_0000367.png,0.7562269122120817,0.32442367405827555,0.489909204150938
ISIC_0000369_Segmentation.png_sam2_ISICsam2Mask_0000369.png,0.9442226205997393,0.843344924698508,0.9150158642571389
ISIC_0000370_Segmentation.png_sam2_ISICsam2Mask_0000370.png,0.7364234753005939,0.29976668109876364,0.4612622949302786
ISIC_0000372_Segmentation.png_sam2_ISICsam2Mask_0000372.png,0.8018434014196726,0.29443813116048906,0.45492808666957224
ISIC_0000374_Segmentation.png_sam2_ISICsam2Mask_0000374.png,0.9743635013762132,0.8190763725819077,0.9005409392672732
ISIC_0000376_Segmentation.png_sam2_ISICsam2Mask_0000376.png,0.8354740061162079,0.2901592033369202,0.44980371815577586
ISIC_0000379_Segmentation.png_sam2_ISICsam2Mask_0000379.png,0.8799284475821035,0.6924003222754441,0.8182465025113054
ISIC_0000381_Segmentation.png_sam2_ISICsam2Mask_0000381.png,0.7469376516782563,0.24670279067834244,0.39576841011819536
ISIC_0000382_Segmentation.png_sam2_ISICsam2Mask_0000382.png,0.7755309491582546,0.17122822401857557,0.2923908773835353
ISIC_0000383_Segmentation.png_sam2_ISICsam2Mask_0000383.png,0.8174343652847648,0.3518728621619,0.5205709383043444
ISIC_0000384_Segmentation.png_sam2_ISICsam2Mask_0000384.png,0.9813504623595855,0.7141376820826433,0.8332325804949111
ISIC_0000385_Segmentation.png_sam2_ISICsam2Mask_0000385.png,0.9538321318449797,0.7360550294945102,0.8479627857290082
ISIC_0000386_Segmentation.png_sam2_ISICsam2Mask_0000386.png,0.8596822950575087,0.12455882093683339,0.22152477685972438
ISIC_0000387_Segmentation.png_sam2_ISICsam2Mask_0000387.png,0.9783942611129196,0.7875429122388276,0.8811457412817697
ISIC_0000390_Segmentation.png_sam2_ISICsam2Mask_0000390.png,0.5892623618797019,0.044181952802794376,0.08462500751751384
ISIC_0000391_Segmentation.png_sam2_ISICsam2Mask_0000391.png,0.8413765518753616,0.5829507877628012,0.7365368427993784
ISIC_0000395_Segmentation.png_sam2_ISICsam2Mask_0000395.png,0.6959636829517506,0.271159041152308,0.4266327538472319
ISIC_0000396_Segmentation.png_sam2_ISICsam2Mask_0000396.png,0.8587978557504873,0.5672020524782456,0.7238403645290261
ISIC_0000397_Segmentation.png_sam2_ISICsam2Mask_0000397.png,0.9076239974410446,0.5860381983971514,0.7389963230260167
ISIC_0000403_Segmentation.png_sam2_ISICsam2Mask_0000403.png,0.9745778684262876,0.8021174483284981,0.8901944199835354
ISIC_0000408_Segmentation.png_sam2_ISICsam2Mask_0000408.png,0.325807218198423,0.0006686835374008336,0.0013364733970428905
ISIC_0000409_Segmentation.png_sam2_ISICsam2Mask_0000409.png,0.950286477639156,0.43778825983869973,0.608974592528407
ISIC_0000410_Segmentation.png_sam2_ISICsam2Mask_0000410.png,0.8489852013752082,0.11580132676666301,0.20756621091718677
ISIC_0000412_Segmentation.png_sam2_ISICsam2Mask_0000412.png,0.7840928936662528,0.43733239766124843,0.6085334170061882
ISIC_0000413_Segmentation.png_sam2_ISICsam2Mask_0000413.png,0.7661343327275029,0.5009212578554154,0.6674850599040145
ISIC_0000415_Segmentation.png_sam2_ISICsam2Mask_0000415.png,0.8374256557888455,0.6805844555282162,0.8099378204879386
ISIC_0000416_Segmentation.png_sam2_ISICsam2Mask_0000416.png,0.9507071883590134,0.6235369650015377,0.7681216731655347
ISIC_0000419_Segmentation.png_sam2_ISICsam2Mask_0000419.png,0.9659939518681279,0.8961158297858749,0.9452121180667236
ISIC_0000421_Segmentation.png_sam2_ISICsam2Mask_0000421.png,0.9497317561396846,0.713791452991453,0.8329968640531116
ISIC_0000423_Segmentation.png_sam2_ISICsam2Mask_0000423.png,0.9337969179506656,0.7936800428686601,0.8849739350383978
ISIC_0000425_Segmentation.png_sam2_ISICsam2Mask_0000425.png,0.8922791657624422,0.746403786999883,0.8547894737243066
ISIC_0000426_Segmentation.png_sam2_ISICsam2Mask_0000426.png,0.6576956289785879,0.38994667681243317,0.5610958798890019
ISIC_0000427_Segmentation.png_sam2_ISICsam2Mask_0000427.png,0.9140526100441262,0.6866158274137355,0.814193506610922
ISIC_0000431_Segmentation.png_sam2_ISICsam2Mask_0000431.png,0.9452441180193866,0.5074688701761164,0.6732727689651451
ISIC_0000434_Segmentation.png_sam2_ISICsam2Mask_0000434.png,0.817599685103805,0.3667113219551462,0.5366331807810709
ISIC_0000436_Segmentation.png_sam2_ISICsam2Mask_0000436.png,0.6220015066641348,0.2543425112931492,0.40553917132400763
ISIC_0000439_Segmentation.png_sam2_ISICsam2Mask_0000439.png,0.9637424327709057,0.5281481672158155,0.6912263856953955
ISIC_0000442_Segmentation.png_sam2_ISICsam2Mask_0000442.png,0.8731521323875144,0.35831581083997904,0.5275883678603394
ISIC_0000443_Segmentation.png_sam2_ISICsam2Mask_0000443.png,0.12169774373372395,0.10469412605953944,0.18954409838854663
ISIC_0000444_Segmentation.png_sam2_ISICsam2Mask_0000444.png,0.9512196293583622,0.5200201299549856,0.6842279516000696
ISIC_0000445_Segmentation.png_sam2_ISICsam2Mask_0000445.png,0.9391846833405672,0.5170805206111717,0.681678412696065
ISIC_0000447_Segmentation.png_sam2_ISICsam2Mask_0000447.png,0.9864471148568711,0.8243239682487402,0.9037034897261697
ISIC_0000451_Segmentation.png_sam2_ISICsam2Mask_0000451.png,0.9348781726978443,0.5990384054964164,0.749248302526476
ISIC_0000452_Segmentation.png_sam2_ISICsam2Mask_0000452.png,0.3105269538031684,0.2921335357516579,0.4521723609343804
ISIC_0000453_Segmentation.png_sam2_ISICsam2Mask_0000453.png,0.8708662810149016,0.4347636257492214,0.6060421632478891
ISIC_0000454_Segmentation.png_sam2_ISICsam2Mask_0000454.png,0.6273449085376881,0.024576314122394156,0.047973613646232136
ISIC_0000455_Segmentation.png_sam2_ISICsam2Mask_0000455.png,0.9317454622649484,0.7552386127504127,0.8605537814223146
ISIC_0000457_Segmentation.png_sam2_ISICsam2Mask_0000457.png,0.6501206587398783,0.0035100629162220834,0.006995570938315783
ISIC_0000458_Segmentation.png_sam2_ISICsam2Mask_0000458.png,0.8125211997210456,0.24505963405506112,0.3936512394300684
ISIC_0000460_Segmentation.png_sam2_ISICsam2Mask_0000460.png,0.9479891131800531,0.6998825647850936,0.8234481361053029
ISIC_0000461_Segmentation.png_sam2_ISICsam2Mask_0000461.png,0.8572475231941908,0.5572807526908867,0.7157100628488978
ISIC_0000463_Segmentation.png_sam2_ISICsam2Mask_0000463.png,0.8013989361702127,0.316311465841438,0.48060276621420944
ISIC_0000465_Segmentation.png_sam2_ISICsam2Mask_0000465.png,0.9887834819914305,0.9268859998231184,0.9620558765886549
ISIC_0000467_Segmentation.png_sam2_ISICsam2Mask_0000467.png,0.528158656677132,0.28430898408157806,0.4427423425444465
ISIC_0000468_Segmentation.png_sam2_ISICsam2Mask_0000468.png,0.8955494832016803,0.8336139430236252,0.9092578578989182
ISIC_0000469_Segmentation.png_sam2_ISICsam2Mask_0000469.png,0.8982454093276059,0.6013490886475625,0.7510530875631106
ISIC_0000471_Segmentation.png_sam2_ISICsam2Mask_0000471.png,0.877150160507328,0.14576965168496925,0.25444844253048654
ISIC_0000473_Segmentation.png_sam2_ISICsam2Mask_0000473.png,0.21671176861702127,0.18036627172095598,0.3056106838057728
ISIC_0000474_Segmentation.png_sam2_ISICsam2Mask_0000474.png,0.6283041037232816,0.2248223017022818,0.36711007203219503
ISIC_0000475_Segmentation.png_sam2_ISICsam2Mask_0000475.png,0.7210971483152836,0.32659365714791144,0.49237934372468833
ISIC_0000477_Segmentation.png_sam2_ISICsam2Mask_0000477.png,0.7649320659179039,0.36513741297178454,0.5349460200887944
ISIC_0000478_Segmentation.png_sam2_ISICsam2Mask_0000478.png,0.7159563007606121,0.5706686135338715,0.7266569263772521
ISIC_0000480_Segmentation.png_sam2_ISICsam2Mask_0000480.png,0.8361224251666807,0.11994520787491074,0.21419835011840632
ISIC_0000481_Segmentation.png_sam2_ISICsam2Mask_0000481.png,0.6672356106469408,0.515662089094794,0.6804446621776564
ISIC_0000483_Segmentation.png_sam2_ISICsam2Mask_0000483.png,0.8239493757445342,0.43382494109433634,0.6051295784591788
ISIC_0000485_Segmentation.png_sam2_ISICsam2Mask_0000485.png,0.6338913326042891,0.3848615895262607,0.5558123532878341
ISIC_0000486_Segmentation.png_sam2_ISICsam2Mask_0000486.png,0.9542072457593774,0.7455980341906111,0.8542608545458471
ISIC_0000488_Segmentation.png_sam2_ISICsam2Mask_0000488.png,0.9729891810191604,0.8337911285138215,0.9093632481356364
ISIC_0000489_Segmentation.png_sam2_ISICsam2Mask_0000489.png,0.7864452036394324,0.2191242570671641,0.3594781348938283
ISIC_0000491_Segmentation.png_sam2_ISICsam2Mask_0000491.png,0.7558633340479053,0.5248383893865134,0.6883855929121395
ISIC_0000492_Segmentation.png_sam2_ISICsam2Mask_0000492.png,0.8499263267294224,0.015557414692322753,0.030638178535747462
ISIC_0000493_Segmentation.png_sam2_ISICsam2Mask_0000493.png,0.8554660682352877,0.6788821298735749,0.8087311405532643
ISIC_0000495_Segmentation.png_sam2_ISICsam2Mask_0000495.png,0.9484395648528299,0.7501298598828302,0.8572276573042995
ISIC_0000496_Segmentation.png_sam2_ISICsam2Mask_0000496.png,0.8788239625634561,0.5060616711578266,0.6720331323069628
ISIC_0000498_Segmentation.png_sam2_ISICsam2Mask_0000498.png,0.8173174246104,0.3746534083256313,0.5450878105805161
ISIC_0000500_Segmentation.png_sam2_ISICsam2Mask_0000500.png,0.9156949845191157,0.6006144788178354,0.750479877279919
ISIC_0000503_Segmentation.png_sam2_ISICsam2Mask_0000503.png,0.7683145238101698,0.003321076285530847,0.006620166493115144
ISIC_0000504_Segmentation.png_sam2_ISICsam2Mask_0000504.png,0.9792673021247832,0.8361163421332647,0.9107444043135472
ISIC_0000505_Segmentation.png_sam2_ISICsam2Mask_0000505.png,0.8540902911383131,0.01118998142665367,0.02213230279609002
ISIC_0000506_Segmentation.png_sam2_ISICsam2Mask_0000506.png,0.9783538976280735,0.7871466118767761,0.880897634973722
ISIC_0000507_Segmentation.png_sam2_ISICsam2Mask_0000507.png,0.7528314876482125,0.021304154608222502,0.041719510318441594
ISIC_0000511_Segmentation.png_sam2_ISICsam2Mask_0000511.png,0.6390145419910507,0.2792006892104964,0.43652366914032054
ISIC_0000513_Segmentation.png_sam2_ISICsam2Mask_0000513.png,0.8864414046494211,0.5676763189702373,0.72422643896685
ISIC_0000514_Segmentation.png_sam2_ISICsam2Mask_0000514.png,0.9292003940095355,0.44282739843040947,0.6138328103723877
ISIC_0000516_Segmentation.png_sam2_ISICsam2Mask_0000516.png,0.7057709371837002,0.20831629672897195,0.3448042491736711
ISIC_0000517_Segmentation.png_sam2_ISICsam2Mask_0000517.png,0.23555230530854582,0.00032469260658966306,0.00064917443104118
ISIC_0000519_Segmentation.png_sam2_ISICsam2Mask_0000519.png,0.6263826158311632,0.2164069576936172,0.3558134164308599
ISIC_0000520_Segmentation.png_sam2_ISICsam2Mask_0000520.png,0.9073891816315828,0.40585848770999244,0.5773817084123405
ISIC_0000521_Segmentation.png_sam2_ISICsam2Mask_0000521.png,0.46507913094979747,0.000662246586421068,0.0013236166122589372
ISIC_0000522_Segmentation.png_sam2_ISICsam2Mask_0000522.png,0.2644259861771035,0.2643740858035295,0.4181896620184455
ISIC_0000523_Segmentation.png_sam2_ISICsam2Mask_0000523.png,0.8110925081203412,0.11320021655361294,0.2033779995193903
ISIC_0000524_Segmentation.png_sam2_ISICsam2Mask_0000524.png,0.8157259191520654,0.4010909539894344,0.5725409229820194
ISIC_0000528_Segmentation.png_sam2_ISICsam2Mask_0000528.png,0.964517335297926,0.7308311105465939,0.8444857572681351
ISIC_0000529_Segmentation.png_sam2_ISICsam2Mask_0000529.png,0.8084355186258856,0.509965136068472,0.6754661069808261
ISIC_0000530_Segmentation.png_sam2_ISICsam2Mask_0000530.png,0.8574374726947593,0.3851330395753969,0.5560953765039881
ISIC_0000531_Segmentation.png_sam2_ISICsam2Mask_0000531.png,0.9222509558530225,0.5727758683674915,0.7283629916855487
ISIC_0000532_Segmentation.png_sam2_ISICsam2Mask_0000532.png,0.8677150974576616,0.36467422114776854,0.5344487578010476
ISIC_0000535_Segmentation.png_sam2_ISICsam2Mask_0000535.png,0.9218828064868952,0.6225133153348613,0.7673444765615182
ISIC_0000536_Segmentation.png_sam2_ISICsam2Mask_0000536.png,0.9903936839623336,0.8438529253248698,0.9153147886523441
ISIC_0000538_Segmentation.png_sam2_ISICsam2Mask_0000538.png,0.8517037552155772,0.11710145510089236,0.20965231862546665
ISIC_0000541_Segmentation.png_sam2_ISICsam2Mask_0000541.png,0.9704214321401083,0.905250067585834,0.9502690308080005
ISIC_0000542_Segmentation.png_sam2_ISICsam2Mask_0000542.png,0.7988441335727885,0.5188831966799485,0.6832430535990517
ISIC_0000543_Segmentation.png_sam2_ISICsam2Mask_0000543.png,0.9822495000344804,0.9375962179526032,0.9677931957808336
ISIC_0000544_Segmentation.png_sam2_ISICsam2Mask_0000544.png,0.7514498967011897,0.004374518262092467,0.00871093040007001
ISIC_0000545_Segmentation.png_sam2_ISICsam2Mask_0000545.png,0.6952330637211878,0.22527288641746473,0.36771055479099474
ISIC_0000546_Segmentation.png_sam2_ISICsam2Mask_0000546.png,0.880343856758983,0.6354412543647182,0.7770884495775463
ISIC_0000548_Segmentation.png_sam2_ISICsam2Mask_0000548.png,0.9635849546044098,0.8334769989956584,0.9091763893980892
ISIC_0000551_Segmentation.png_sam2_ISICsam2Mask_0000551.png,0.879123164351294,0.7560339383288942,0.8610698481697496
ISIC_0000552_Segmentation.png_sam2_ISICsam2Mask_0000552.png,0.8425089900445989,0.7107244077177118,0.830904620886182
ISIC_0000554_Segmentation.png_sam2_ISICsam2Mask_0000554.png,0.6681069986631919,0.0026021456288518605,0.005190784081595483
ISIC_0000555_Segmentation.png_sam2_ISICsam2Mask_0000555.png,0.9653078878610267,0.8173698884758365,0.8995085630711485
ISIC_0000556_Segmentation.png_sam2_ISICsam2Mask_0000556.png,0.9624478442280946,0.9258963187977137,0.9615224970944712
ISIC_0000882_Segmentation.png_sam2_ISICsam2Mask_0000882.png,0.1476296440644159,0.09773482933649254,0.17806637217763552
ISIC_0000900_Segmentation.png_sam2_ISICsam2Mask_0000900.png,0.23868279950869237,0.08221606536455126,0.15194020491066404
ISIC_0000999_Segmentation.png_sam2_ISICsam2Mask_0000999.png,0.31434568426135884,0.016955123659870272,0.03334488074331403
ISIC_0001102_Segmentation.png_sam2_ISICsam2Mask_0001102.png,0.9248161315917969,0.8324949313429509,0.9085917970128887
ISIC_0001105_Segmentation.png_sam2_ISICsam2Mask_0001105.png,0.91833821049443,0.43209749176629647,0.6034470338096372
ISIC_0001106_Segmentation.png_sam2_ISICsam2Mask_0001106.png,0.7808577209914804,0.11578109867171836,0.20753371572533352
ISIC_0001118_Segmentation.png_sam2_ISICsam2Mask_0001118.png,0.5028142058208346,0.1668306333924415,0.28595518255704067
ISIC_0001119_Segmentation.png_sam2_ISICsam2Mask_0001119.png,0.9834853278266059,0.6999507143847256,0.8234953030836113
ISIC_0001126_Segmentation.png_sam2_ISICsam2Mask_0001126.png,0.9560332121672453,0.7855334750741727,0.8798865840827106
ISIC_0001133_Segmentation.png_sam2_ISICsam2Mask_0001133.png,0.8471812495478878,0.3687523563075508,0.5388153008223122
ISIC_0001134_Segmentation.png_sam2_ISICsam2Mask_0001134.png,0.9530145150643808,0.4221256852915367,0.5936545407447593
ISIC_0001140_Segmentation.png_sam2_ISICsam2Mask_0001140.png,0.9603251891093505,0.864425152801482,0.9272832985573042
ISIC_0001148_Segmentation.png_sam2_ISICsam2Mask_0001148.png,0.9228721901222512,0.730368434206484,0.8441767889061359
ISIC_0001152_Segmentation.png_sam2_ISICsam2Mask_0001152.png,0.41979214493419037,0.04392644709025462,0.0841562108378252
ISIC_0001163_Segmentation.png_sam2_ISICsam2Mask_0001163.png,0.9810326908541194,0.8043848964677223,0.8915890373970569
ISIC_0001184_Segmentation.png_sam2_ISICsam2Mask_0001184.png,0.11480939098398457,0.05203336972856337,0.09891961838052453
ISIC_0001187_Segmentation.png_sam2_ISICsam2Mask_0001187.png,0.9796723348670971,0.44656261355960164,0.6174120765650526
ISIC_0001188_Segmentation.png_sam2_ISICsam2Mask_0001188.png,0.18090087440256583,0.013191225816431281,0.02603896575555472
ISIC_0001191_Segmentation.png_sam2_ISICsam2Mask_0001191.png,0.24110284907974175,0.03280258555994949,0.0635215016278548
ISIC_0001212_Segmentation.png_sam2_ISICsam2Mask_0001212.png,0.3630840705181955,0.14257680024577932,0.24957062004954006
ISIC_0001213_Segmentation.png_sam2_ISICsam2Mask_0001213.png,0.2076764232297082,0.012545305809879493,0.02477974217626774
ISIC_0001216_Segmentation.png_sam2_ISICsam2Mask_0001216.png,0.2645351084290625,0.04399441021165645,0.08428093058991983
ISIC_0001247_Segmentation.png_sam2_ISICsam2Mask_0001247.png,0.17056307476694382,0.023889446233158137,0.04666411265600267
ISIC_0001254_Segmentation.png_sam2_ISICsam2Mask_0001254.png,0.28888436161501635,0.03437785661719503,0.06647059659537485
ISIC_0001262_Segmentation.png_sam2_ISICsam2Mask_0001262.png,0.2150697856303015,0.03875697419234961,0.07462183196889491
ISIC_0001267_Segmentation.png_sam2_ISICsam2Mask_0001267.png,0.1238191360649198,0.059558443442534054,0.112421252100124
ISIC_0001275_Segmentation.png_sam2_ISICsam2Mask_0001275.png,0.25447133907575376,0.06906013976503186,0.12919785743804937
ISIC_0001286_Segmentation.png_sam2_ISICsam2Mask_0001286.png,0.31414638579197113,0.07836980161890401,0.14534865776332245
ISIC_0001292_Segmentation.png_sam2_ISICsam2Mask_0001292.png,0.26861693751574706,0.02258077456688707,0.04416428536210478
ISIC_0001296_Segmentation.png_sam2_ISICsam2Mask_0001296.png,0.9467968225098682,0.0,0.0
ISIC_0001306_Segmentation.png_sam2_ISICsam2Mask_0001306.png,0.1605102303266986,0.03836504553148121,0.07389510210610813
ISIC_0001367_Segmentation.png_sam2_ISICsam2Mask_0001367.png,0.08224268681237927,0.019494272936294302,0.03824302588801782
ISIC_0001372_Segmentation.png_sam2_ISICsam2Mask_0001372.png,0.3338418314856807,0.02114779449762057,0.04141965465052933
ISIC_0001374_Segmentation.png_sam2_ISICsam2Mask_0001374.png,0.3099806377026119,0.09475398751737434,0.17310553530342002
ISIC_0001385_Segmentation.png_sam2_ISICsam2Mask_0001385.png,0.9755966815738641,0.6712664149142326,0.8033027037747075
ISIC_0001423_Segmentation.png_sam2_ISICsam2Mask_0001423.png,0.35139010272318805,0.10290275478793687,0.18660349580452854
ISIC_0001442_Segmentation.png_sam2_ISICsam2Mask_0001442.png,0.12492552962543042,0.08236837746194259,0.15220026596691433
ISIC_0001449_Segmentation.png_sam2_ISICsam2Mask_0001449.png,0.31725363756613756,0.07036927183746107,0.1314859715968133
ISIC_0001742_Segmentation.png_sam2_ISICsam2Mask_0001742.png,0.0966983050936424,0.05276838943376546,0.10024691083695454
ISIC_0002093_Segmentation.png_sam2_ISICsam2Mask_0002093.png,0.14569407045225496,0.014976463692770857,0.029510957600498943
ISIC_0002206_Segmentation.png_sam2_ISICsam2Mask_0002206.png,0.19840744939951288,0.05869118669089082,0.11087498871949533
ISIC_0002251_Segmentation.png_sam2_ISICsam2Mask_0002251.png,0.28389304217057193,0.1327249755153692,0.2343463389336529
ISIC_0002287_Segmentation.png_sam2_ISICsam2Mask_0002287.png,0.27278038916183756,0.13588572682675634,0.23925950228527068
ISIC_0002353_Segmentation.png_sam2_ISICsam2Mask_0002353.png,0.31680107421054843,0.049775073929701874,0.09482997866080989
ISIC_0002374_Segmentation.png_sam2_ISICsam2Mask_0002374.png,0.23682661722096246,0.017328656035946112,0.0340669771428002
ISIC_0002438_Segmentation.png_sam2_ISICsam2Mask_0002438.png,0.9575748509280255,0.41533502270708206,0.5869070093562432
ISIC_0002439_Segmentation.png_sam2_ISICsam2Mask_0002439.png,0.05160813360838162,0.02036578024347509,0.03991858731016146
ISIC_0002453_Segmentation.png_sam2_ISICsam2Mask_0002453.png,0.9377319407701352,0.0,0.0
ISIC_0002459_Segmentation.png_sam2_ISICsam2Mask_0002459.png,0.23932055461073318,0.06011642864858982,0.11341476657469549
ISIC_0002469_Segmentation.png_sam2_ISICsam2Mask_0002469.png,0.9453654822268414,0.3729269234027732,0.5432582274349765
ISIC_0002476_Segmentation.png_sam2_ISICsam2Mask_0002476.png,0.177009683117074,0.013514355783396733,0.026668306583483566
ISIC_0002488_Segmentation.png_sam2_ISICsam2Mask_0002488.png,0.3130636127907953,0.06746088652750747,0.1263950508705952
ISIC_0002489_Segmentation.png_sam2_ISICsam2Mask_0002489.png,0.11883847867850844,0.013411030205947892,0.02646710921080555
ISIC_0002616_Segmentation.png_sam2_ISICsam2Mask_0002616.png,0.1719723614633993,0.037214599633759025,0.07175872697299
ISIC_0002647_Segmentation.png_sam2_ISICsam2Mask_0002647.png,0.9602354165793225,1.8532894858769046e-05,3.706510279388508e-05
ISIC_0002780_Segmentation.png_sam2_ISICsam2Mask_0002780.png,0.23159467104435685,0.0673085820601425,0.1261276882646666
ISIC_0002806_Segmentation.png_sam2_ISICsam2Mask_0002806.png,0.9801039515816283,0.8438096621698934,0.9152893375955664
ISIC_0002836_Segmentation.png_sam2_ISICsam2Mask_0002836.png,0.20771048745912293,0.1088234484131944,0.19628634038886628
ISIC_0002879_Segmentation.png_sam2_ISICsam2Mask_0002879.png,0.2783016949063576,0.09270316613033441,0.1696767594416891
ISIC_0002885_Segmentation.png_sam2_ISICsam2Mask_0002885.png,0.5126226803569931,0.1261686029969442,0.22406698723652227
ISIC_0002948_Segmentation.png_sam2_ISICsam2Mask_0002948.png,0.9891794873813723,0.8067887258764158,0.8930637150008429
ISIC_0002975_Segmentation.png_sam2_ISICsam2Mask_0002975.png,0.307978792396864,0.029213031406834584,0.05676770603439251
ISIC_0002976_Segmentation.png_sam2_ISICsam2Mask_0002976.png,0.22830190471448936,0.006972576905188254,0.01384859342767337
ISIC_0003005_Segmentation.png_sam2_ISICsam2Mask_0003005.png,0.36735530439027464,0.11804353751701327,0.21116089589707415
ISIC_0003051_Segmentation.png_sam2_ISICsam2Mask_0003051.png,0.9919117107580078,0.7379251790925975,0.8492024719704927
ISIC_0003174_Segmentation.png_sam2_ISICsam2Mask_0003174.png,0.9677790965923406,0.3170444233517257,0.4814483364879741
ISIC_0003308_Segmentation.png_sam2_ISICsam2Mask_0003308.png,0.9767334209918536,0.7513328155761918,0.8580126049074253
ISIC_0003346_Segmentation.png_sam2_ISICsam2Mask_0003346.png,0.9953707039766058,0.8387612906169875,0.9123112335430393
ISIC_0004110_Segmentation.png_sam2_ISICsam2Mask_0004110.png,0.9650902895880574,0.737458134155744,0.8488931268713252
ISIC_0004166_Segmentation.png_sam2_ISICsam2Mask_0004166.png,0.2391952522325172,0.0357290490121771,0.06899304223677719
ISIC_0004168_Segmentation.png_sam2_ISICsam2Mask_0004168.png,0.18732230918790876,0.009295922048576693,0.01842060756514042
ISIC_0004309_Segmentation.png_sam2_ISICsam2Mask_0004309.png,0.1914668450234781,0.03977050934625155,0.07649862924321056
ISIC_0004715_Segmentation.png_sam2_ISICsam2Mask_0004715.png,0.1721858399995801,0.08881924844654109,0.16314782930823973
ISIC_0004985_Segmentation.png_sam2_ISICsam2Mask_0004985.png,0.9785423195643971,0.6144590721570612,0.7611949819651843
ISIC_0005187_Segmentation.png_sam2_ISICsam2Mask_0005187.png,0.06757071076887546,0.02314016836274738,0.045233623071952715
ISIC_0005247_Segmentation.png_sam2_ISICsam2Mask_0005247.png,0.9044441754325186,0.0,0.0
ISIC_0005548_Segmentation.png_sam2_ISICsam2Mask_0005548.png,0.19763059544805578,0.032550765575193534,0.0630492304309334
ISIC_0005555_Segmentation.png_sam2_ISICsam2Mask_0005555.png,0.27727338041698163,0.0997722266014321,0.18144161888821822
ISIC_0005564_Segmentation.png_sam2_ISICsam2Mask_0005564.png,0.8927103345196103,0.5892521398383582,0.7415464482536933
ISIC_0005620_Segmentation.png_sam2_ISICsam2Mask_0005620.png,0.3490980883093978,0.053958136347966396,0.1023914223669924
ISIC_0005639_Segmentation.png_sam2_ISICsam2Mask_0005639.png,0.4031701415133955,0.23424871220915794,0.3795810518446978
ISIC_0005666_Segmentation.png_sam2_ISICsam2Mask_0005666.png,0.40576331805870497,0.12296941125545527,0.21900758831530087
ISIC_0005787_Segmentation.png_sam2_ISICsam2Mask_0005787.png,0.4507913215440497,0.1626063596844993,0.27972728401146263
ISIC_0006021_Segmentation.png_sam2_ISICsam2Mask_0006021.png,0.942918095835779,0.14886969262232533,0.2591585339544058
ISIC_0006114_Segmentation.png_sam2_ISICsam2Mask_0006114.png,0.9510588571848493,0.0,0.0
